Country Name,Country Code,Series Name,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Estonia,EST,"Government expenditure on education, total (% of government expenditure)",12.8675603866577,12.9944200515747,12.51416015625,13.2388801574707,13.2011098861694,12.1634101867676,12.3894596099853
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.412,6.882,5.807,5.412,4.514,6.956,6.178
Eswatini,SWZ,GDP (constant 2015 US$),3908217914.21824,4023477834.54531,4165142616.56823,4167866438.89669,4435938143.62829,4304996589.59367,4487365678.93282
Eswatini,SWZ,GDP per capita (constant 2015 US$),3419.82276559528,3500.17688847942,3596.23605400492,3565.54285067501,3759.67106964666,3609.3669136859,3719.03838239806
Eswatini,SWZ,"Government expenditure on education, total (% of government expenditure)",16.4153878428853,16.5549111270287,18.6662750914785,17.2210118266549,18.5068975878254,15.8905396021243,15.340870018605
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",23.431,22.718,24.543,26.471,28.222,32.978,34.153
Ethiopia,ETH,GDP (constant 2015 US$),62103418181.8182,67961933367.1549,74461941569.3207,79537377550.6924,86189951998.924,91412658764.8474,96569731965.9612
Ethiopia,ETH,GDP per capita (constant 2015 US$),597.912113218663,636.835680951429,678.98541915757,705.96881207336,744.702789753973,768.705424485209,790.65701959778
Ethiopia,ETH,"Government expenditure on education, total (% of government expenditure)",22.3498306099001,23.0133628237675,23.3241718657101,22.991757345067,20.9222025193983,22.4477192882845,23.5620427455929
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.442,2.556,2.665,2.811,2.928,3.998,3.935
Fiji,FJI,GDP (constant 2015 US$),4682479893.97558,4796997047.63002,5053797787.50532,5246466309.21901,5215934671.17568,4319652697.81901,4131922233.08409
Fiji,FJI,GDP per capita (constant 2015 US$),5097.53106864695,5218.85823412748,5500.67840152349,5720.21447177109,5701.10435269432,4721.1228189763,4507.33353596072
Fiji,FJI,"Government expenditure on education, total (% of government expenditure)",17.3918548537011,15.1698868550921,16.817186928258,14.9348119384389,16.8336992311715,16.6401383541374,13.5591081164019
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.288,4.319,4.418,4.523,4.661,5.054,5.225
Finland,FIN,GDP (constant 2015 US$),233210733506.25,239208760000.401,247110710501.527,250058685918.643,253433824168.6,247120696232.09,253734502126.393
Finland,FIN,GDP per capita (constant 2015 US$),42560.3456767103,43529.6761616969,44862.220404205,45337.2409550575,45898.5708448954,44690.9801103074,45792.0454180872
Finland,FIN,"Government expenditure on education, total (% of government expenditure)",12.686710357666,12.5376996994019,12.1255102157593,11.9958200454712,12.2682104110718,11.8351697921753,11.9451198577881
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.376,8.818,8.64,7.361,6.695,7.759,7.617
Gabon,GAB,GDP (constant 2015 US$),14383107762.6952,14683922149.3088,14753324537.1727,14876945089.6921,15460241661.1259,15176119359.5429,15398898313.7955
Gabon,GAB,GDP per capita (constant 2015 US$),7047.12654634355,6991.3251446736,6840.05959347802,6724.5961429108,6817.56879468764,6534.27966528997,6479.04900690761
Gabon,GAB,"Government expenditure on education, total (% of government expenditure)",11.6105217333224,10.3015422456439,15.2766716935965,14.6146271384588,14.0744772919358,15.7641649523771,15.3551631854332
Gabon,GAB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",19.943,20.117,20.307,20.459,20.371,21.279,21.223
"Gambia, The",GMB,GDP (constant 2015 US$),1378176608.93204,1404959537.12175,1472715273.80675,1579264608.77791,1677527292.27233,1687449652.95674,1776141480.03218
"Gambia, The",GMB,GDP per capita (constant 2015 US$),619.536364296461,615.193365494386,628.777299272925,658.127833258563,682.797642940426,670.758642891251,689.49323955737
"Gambia, The",GMB,"Government expenditure on education, total (% of government expenditure)",11.0329303741455,10.4499597549438,15.4411375607626,12.444580078125,16.8520454483021,14.2760600158847,15.6218187612312
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.226,6.244,5.097,4.055,4.481,5.84,6.213
Georgia,GEO,GDP (constant 2015 US$),15223796148.8396,15749049874.5344,16561685511.0983,17565660917.3341,18510819818.4957,17346401920.57,19192793472.268
Georgia,GEO,GDP per capita (constant 2015 US$),4086.6223465965,4225.09154904806,4442.50744127374,4713.65354845303,4975.81148194814,4659.60925318234,5175.19865185825
Georgia,GEO,"Government expenditure on education, total (% of government expenditure)",10.129154395962,12.6661996841431,12.9533596038818,12.9514999389648,13.3578996658325,10.3446787622305,11.5247602462769
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",16.506,16.604,13.939,12.667,11.565,11.734,11.785
Germany,DEU,GDP (constant 2015 US$),3425099578746.09,3501212900675.89,3599173571724.7,3640049243667.4,3675639268112.03,3523764998709.97,3661544208117.2
Germany,DEU,GDP per capita (constant 2015 US$),41929.7549110722,42516.9337063103,43543.4807050551,43905.8550061973,44235.2658954682,42372.8726784255,44011.0194631674
Germany,DEU,"Government expenditure on education, total (% of government expenditure)",10.6987800598144,10.6515398025513,10.7217998504639,10.9289703369141,11.0342197418213,10.7882499694824,10.5759496688843
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.612,4.104,3.781,3.384,3.163,3.881,3.594
Ghana,GHA,GDP (constant 2015 US$),49436806230.4839,51104539956.3997,55258774288.879,58684861220.5087,62503939826.8611,62825173619.4157,66014472471.1465
Ghana,GHA,GDP per capita (constant 2015 US$),1722.77282833606,1740.81101902928,1841.44636153249,1915.4532323781,1999.55372220211,1970.19411460398,2030.04866500967
Ghana,GHA,"Government expenditure on education, total (% of government expenditure)",23.8087997436523,22.0933208465576,20.0976390838623,18.5981693267822,14.2717185267026,13.6294748829413,12.1674144053659
Ghana,GHA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.806,5.256,3.369,3.204,3.067,3.178,3.2
Guatemala,GTM,GDP (constant 2015 US$),62186066547.6566,63851286764.0999,65817811430.0879,68060140995.097,70794727937.1204,69530651433.0831,75122100458.9218
Guatemala,GTM,GDP per capita (constant 2015 US$),3893.50533299068,3924.77894837098,3972.74057836068,4040.2121371198,4139.12203836307,4005.83911593999,4268.62858565412
Guatemala,GTM,"Government expenditure on education, total (% of government expenditure)",24.0855007171631,23.4347496032715,23.0880508422852,23.7495403289795,23.7553806304932,21.141170501709,22.9552707672119
Guatemala,GTM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.506,2.583,2.462,2.283,2.193,2.965,2.174
Guinea,GIN,GDP (constant 2015 US$),8794201742.84609,9745789528.35549,10749606370.4679,11433119223.7578,12075307751.6835,12643401588.6985,13349198344.073
Guinea,GIN,GDP per capita (constant 2015 US$),747.356966759448,807.236421043888,867.907502577607,899.907328045175,926.42221954853,945.570903389665,973.646890096159
Guinea,GIN,"Government expenditure on education, total (% of government expenditure)",11.6095399856567,15.831259727478,13.4363498687744,14.9808397293091,12.4843502044678,14.3359003067017,11.5016680422659
Guinea,GIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.15,4.997,4.86,4.835,5.018,6.007,5.815
Haiti,HTI,GDP (constant 2015 US$),14849629308.6025,15118774099.5928,15498296353.5977,15756778637.9976,15485274058.243,14973407477.2561,14704149691.2104
Haiti,HTI,GDP per capita (constant 2015 US$),1411.12684746796,1416.74881879698,1432.67228609541,1437.35251928349,1394.42114071112,1331.69778506932,1292.71954963551
Haiti,HTI,"Government expenditure on education, total (% of government expenditure)",14.5677795410156,13.2331695556641,14.6950197219849,14.4909696578979,12.8616709116158,10.0041094655259,16.1069363481865
Haiti,HTI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.785,13.902,13.932,13.934,14.095,15.573,15.296
"Hong Kong SAR, China",HKG,GDP (constant 2015 US$),309385622601.348,316116086739.67,328116204743.636,337457513840.276,331813719170.552,310097161184.35,330112209080.37
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),42432.1619740441,43087.5455578429,44380.8100340362,45280.5079891951,44195.2768644431,41451.2981131333,44530.9262090583
